CustomerID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;Have Child(ren);TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
11223;1205.38;8/2/2003 12:00:00 AM;9/16/1951;S;50001-75000;F;YES;2;1;High School;Professional;1;2
11224;6685.59;2/7/2002 12:00:00 AM;9/6/1951;S;50001-75000;F;YES;2;1;High School;Professional;1;2
11225;73.25;12/24/2003 12:00:00 AM;2/16/1951;M;50001-75000;F;YES;2;1;Partial College;Professional;1;1
11226;37.29;8/25/2003 12:00:00 AM;9/27/1951;M;50001-75000;F;YES;2;1;Partial College;Professional;1;1
11227;5910.22;2/3/2002 12:00:00 AM;8/12/1951;S;50001-75000;M;YES;2;1;Partial College;Professional;1;2
11228;77.27;4/27/2004 12:00:00 AM;4/19/1951;M;50001-75000;F;YES;2;1;Partial College;Professional;1;2
11229;81.26;1/28/2004 12:00:00 AM;12/3/1951;S;50001-75000;M;YES;4;2;Partial College;Professional;1;1
11230;54.22;1/17/2004 12:00:00 AM;4/3/1951;M;50001-75000;F;YES;4;2;Partial College;Professional;0;2
11231;64.26;8/14/2003 12:00:00 AM;11/14/1952;M;50001-75000;M;YES;2;1;High School;Professional;1;2
11232;39.58;3/23/2004 12:00:00 AM;9/27/1952;M;50001-75000;F;YES;3;1;High School;Professional;0;2
11233;179.43;8/12/2003 12:00:00 AM;9/9/1952;M;50001-75000;M;YES;4;2;Partial College;Professional;1;2
11234;76.27;8/12/2003 12:00:00 AM;11/19/1952;S;50001-75000;F;YES;4;2;Partial College;Professional;1;2
11235;138.45;1/5/2004 12:00:00 AM;2/8/1952;M;50001-75000;M;YES;4;2;Partial College;Professional;1;2
11236;113.96;4/5/2004 12:00:00 AM;3/5/1952;S;50001-75000;M;YES;5;2;Partial College;Professional;1;2
11237;10566.38;3/8/2002 12:00:00 AM;9/23/1958;S;greater than 100000;M;YES;2;3;Bachelors;Management;0;4
11238;7542.77;7/9/2001 12:00:00 AM;8/10/1958;S;greater than 100000;F;YES;2;3;Bachelors;Management;0;4
11239;7511.55;7/22/2001 12:00:00 AM;10/6/1958;M;greater than 100000;F;YES;2;4;Partial College;Professional;0;2
11240;7586.23;8/30/2001 12:00:00 AM;12/11/1958;M;greater than 100000;F;YES;2;3;Partial College;Professional;1;4
11241;11469.19;3/14/2003 12:00:00 AM;10/11/1957;S;75001-100000;F;YES;2;3;Partial College;Professional;1;4
11242;11068.01;3/23/2003 12:00:00 AM;11/11/1957;M;greater than 100000;M;YES;2;4;Partial College;Professional;1;3
11243;7164.25;8/24/2001 12:00:00 AM;10/9/1957;M;greater than 100000;F;YES;2;3;Partial College;Professional;1;3
11244;7175.75;8/15/2001 12:00:00 AM;11/26/1957;S;greater than 100000;F;YES;2;3;Bachelors;Management;0;3
11245;10580.35;3/29/2002 12:00:00 AM;10/27/1956;M;greater than 100000;M;YES;3;4;High School;Professional;0;4
11246;10575.33;4/5/2002 12:00:00 AM;10/9/1956;M;greater than 100000;F;YES;3;4;High School;Professional;0;4
11247;7131.51;8/21/2001 12:00:00 AM;6/6/1956;S;greater than 100000;F;YES;3;4;Partial College;Professional;0;3
11248;38.47;1/15/2004 12:00:00 AM;3/26/1955;M;greater than 100000;M;YES;3;4;Partial College;Professional;1;4
11249;9890.27;4/11/2002 12:00:00 AM;7/13/1955;M;greater than 100000;F;YES;3;4;Partial College;Professional;1;3
11250;7116.25;9/17/2001 12:00:00 AM;3/12/1955;M;greater than 100000;F;YES;3;4;High School;Professional;1;2
11251;2318.96;4/20/2004 12:00:00 AM;7/4/1932;S;25001-50000;M;YES;4;0;High School;Professional;0;2
11252;6685.56;2/14/2002 12:00:00 AM;6/7/1932;S;75001-100000;M;YES;3;0;Graduate Degree;Management;1;1
11253;696.61;9/2/2003 12:00:00 AM;2/28/1933;M;50001-75000;M;YES;2;0;Graduate Degree;Management;1;2
11254;203.92;5/26/2004 12:00:00 AM;3/3/1933;M;50001-75000;M;YES;4;0;Graduate Degree;Management;1;2
11255;113.96;8/27/2003 12:00:00 AM;4/4/1933;M;50001-75000;M;YES;4;0;Graduate Degree;Management;1;2
11256;81.26;10/17/2003 12:00:00 AM;9/20/1933;M;50001-75000;F;YES;4;0;Graduate Degree;Management;1;2
11257;6677.38;2/24/2002 12:00:00 AM;1/6/1933;S;greater than 100000;F;YES;1;2;Graduate Degree;Management;1;4
11258;49.23;11/22/2003 12:00:00 AM;6/28/1933;M;greater than 100000;M;YES;1;2;Graduate Degree;Management;1;4
11259;6770.6;3/7/2002 12:00:00 AM;3/27/1965;M;75001-100000;F;YES;4;1;Partial College;Professional;1;4
11260;81.26;8/9/2003 12:00:00 AM;4/12/1965;M;greater than 100000;F;YES;2;2;Bachelors;Management;1;3
11261;6650.6;3/30/2002 12:00:00 AM;4/24/1965;M;greater than 100000;F;YES;1;2;Graduate Degree;Management;1;1
11262;1126.82;8/31/2003 12:00:00 AM;5/4/1964;M;75001-100000;F;YES;4;3;Bachelors;Management;1;0
11263;6754.06;3/1/2002 12:00:00 AM;9/11/1964;M;75001-100000;F;YES;5;5;Partial College;Professional;1;3
11264;3182.27;7/6/2003 12:00:00 AM;6/17/1964;S;75001-100000;M;YES;5;5;Partial College;Professional;0;3
11265;2351.96;7/7/2003 12:00:00 AM;7/13/1964;M;75001-100000;F;YES;5;5;Partial College;Professional;1;3
11266;5922.23;3/13/2002 12:00:00 AM;5/5/1964;S;75001-100000;F;NO;0;0;Partial College;Professional;0;1
11267;5943.23;3/20/2002 12:00:00 AM;10/2/1964;S;greater than 100000;M;YES;4;2;Partial College;Professional;1;4
11268;98.25;11/30/2003 12:00:00 AM;5/3/1964;M;greater than 100000;F;YES;2;2;Graduate Degree;Management;1;2
11269;42.28;2/23/2004 12:00:00 AM;10/13/1964;M;greater than 100000;M;YES;2;2;Graduate Degree;Management;1;2
11270;5984.22;3/13/2002 12:00:00 AM;5/4/1964;M;greater than 100000;M;YES;2;2;Graduate Degree;Management;1;3
11271;5973.24;3/30/2002 12:00:00 AM;6/5/1964;S;greater than 100000;F;YES;2;0;Bachelors;Management;0;4
11272;5975.23;3/22/2002 12:00:00 AM;11/10/1956;S;50001-75000;F;YES;4;3;Partial College;Professional;1;0
11273;273.23;11/15/2003 12:00:00 AM;10/1/1956;M;75001-100000;M;YES;2;1;Partial College;Professional;1;0
11274;5888.24;3/1/2002 12:00:00 AM;4/12/1934;M;25001-50000;M;YES;2;0;Graduate Degree;Management;1;2
11275;5955.23;3/2/2002 12:00:00 AM;1/18/1934;M;75001-100000;F;YES;4;0;Graduate Degree;Management;1;2
11276;988.32;8/2/2003 12:00:00 AM;9/19/1963;M;75001-100000;F;YES;4;3;Partial College;Professional;1;2
11277;1434.99;8/6/2003 12:00:00 AM;6/10/1963;M;75001-100000;M;YES;4;3;Partial College;Professional;1;2
11278;5908.25;3/19/2002 12:00:00 AM;8/20/1963;S;75001-100000;M;NO;0;0;Partial College;Professional;0;1
11279;44.57;9/4/2003 12:00:00 AM;9/12/1963;M;75001-100000;F;NO;0;0;Partial College;Professional;1;1
11280;77.27;1/2/2004 12:00:00 AM;8/21/1963;M;75001-100000;M;NO;0;0;Partial College;Professional;1;1
11281;5921.19;3/16/2002 12:00:00 AM;10/10/1963;S;greater than 100000;F;YES;4;2;Bachelors;Management;1;4
11282;5998.73;3/3/2002 12:00:00 AM;1/16/1962;M;75001-100000;M;YES;5;4;Partial College;Professional;1;4
11283;44.57;11/30/2003 12:00:00 AM;10/26/1962;M;greater than 100000;M;YES;1;3;Bachelors;Management;1;2
11284;55.48;8/10/2003 12:00:00 AM;3/27/1962;M;greater than 100000;F;YES;1;3;Bachelors;Management;1;2
11285;127.76;1/28/2004 12:00:00 AM;3/19/1962;M;greater than 100000;M;YES;1;3;Partial College;Professional;0;4
11286;5954.22;3/24/2002 12:00:00 AM;3/3/1962;M;greater than 100000;M;NO;0;0;Graduate Degree;Management;1;4
11287;1167.07;8/2/2003 12:00:00 AM;1/16/1961;M;50001-75000;M;YES;5;4;Partial College;Professional;0;3
11288;77.27;9/6/2003 12:00:00 AM;9/16/1961;M;greater than 100000;F;YES;1;3;Bachelors;Management;1;3
11289;5905.48;3/11/2002 12:00:00 AM;3/7/1961;M;greater than 100000;F;YES;1;3;Bachelors;Management;1;1
11290;5933.25;3/23/2002 12:00:00 AM;8/18/1961;M;greater than 100000;F;YES;1;3;Bachelors;Management;1;3
11291;5873.26;3/7/2002 12:00:00 AM;5/5/1961;M;greater than 100000;F;YES;1;3;Bachelors;Management;1;3
11292;5910.22;3/18/2002 12:00:00 AM;11/5/1961;S;greater than 100000;M;YES;1;2;Partial College;Professional;0;3
11293;85.22;8/28/2003 12:00:00 AM;5/27/1955;S;50001-75000;M;YES;2;0;High School;Professional;0;2
11294;42.28;3/28/2004 12:00:00 AM;9/3/1955;M;50001-75000;M;YES;2;0;High School;Professional;0;2
11295;6058.25;3/28/2002 12:00:00 AM;5/16/1954;S;75001-100000;F;YES;2;0;Partial High School;Skilled Manual;1;2
11296;5897.53;3/4/2002 12:00:00 AM;10/7/1935;S;25001-50000;F;YES;2;0;Graduate Degree;Management;1;2
11297;5948.24;3/29/2002 12:00:00 AM;2/2/1935;S;50001-75000;M;YES;4;0;Graduate Degree;Management;1;2
11298;5922.23;3/15/2002 12:00:00 AM;3/3/1935;M;50001-75000;M;YES;4;0;Graduate Degree;Management;1;2
11299;6015.24;3/29/2002 12:00:00 AM;4/1/1936;M;50001-75000;M;YES;4;0;Graduate Degree;Management;1;2
11300;1500.52;8/4/2003 12:00:00 AM;3/3/1960;M;75001-100000;M;YES;5;4;Partial College;Professional;0;3
11301;131.26;12/11/2003 12:00:00 AM;6/9/1960;M;75001-100000;M;YES;5;4;Partial College;Professional;1;4
11302;5938.19;3/9/2002 12:00:00 AM;12/12/1960;S;75001-100000;M;YES;4;3;High School;Professional;0;3
11303;5875.55;3/5/2002 12:00:00 AM;10/11/1960;S;75001-100000;F;YES;4;3;High School;Professional;0;3
11304;122.21;9/21/2003 12:00:00 AM;3/17/1960;M;75001-100000;F;NO;0;3;Partial College;Professional;1;0
11305;77.27;9/26/2003 12:00:00 AM;6/19/1960;M;greater than 100000;M;YES;3;3;Partial College;Professional;0;4
11306;42.28;1/1/2004 12:00:00 AM;6/22/1960;M;greater than 100000;M;YES;3;3;Partial College;Professional;0;4
11307;5964.22;3/7/2002 12:00:00 AM;11/4/1954;M;75001-100000;M;YES;2;0;Partial High School;Skilled Manual;1;2
11308;94.26;3/10/2004 12:00:00 AM;3/5/1954;M;50001-75000;M;YES;2;0;High School;Professional;0;2
11309;42.28;1/10/2004 12:00:00 AM;6/12/1954;S;50001-75000;F;YES;2;0;High School;Professional;1;2
11310;77.27;2/13/2004 12:00:00 AM;7/9/1953;S;50001-75000;F;YES;3;0;Graduate Degree;Management;1;2
11311;77.27;10/20/2003 12:00:00 AM;8/24/1953;S;50001-75000;F;YES;3;0;Graduate Degree;Management;0;2
11312;42.28;11/18/2003 12:00:00 AM;4/3/1953;S;50001-75000;F;YES;3;0;Graduate Degree;Management;1;2
11313;44.57;11/8/2003 12:00:00 AM;2/27/1953;S;50001-75000;M;YES;3;0;Graduate Degree;Management;1;2
11314;47.53;8/29/2003 12:00:00 AM;12/21/1953;S;50001-75000;F;YES;3;0;Graduate Degree;Management;0;2
11315;42.28;11/21/2003 12:00:00 AM;10/1/1953;S;50001-75000;F;YES;3;0;Graduate Degree;Management;0;2
11316;2349.98;7/16/2003 12:00:00 AM;11/17/1953;M;50001-75000;M;YES;3;0;Graduate Degree;Management;1;2
11317;5873.26;3/4/2002 12:00:00 AM;9/17/1952;S;25001-50000;F;YES;3;0;Partial College;Professional;0;2
11318;44.57;4/19/2004 12:00:00 AM;10/26/1952;S;25001-50000;F;YES;3;0;Partial College;Professional;0;2
11319;5930.23;3/12/2002 12:00:00 AM;4/27/1937;M;50001-75000;F;YES;4;0;Graduate Degree;Management;0;2
11320;72.21;12/17/2003 12:00:00 AM;6/26/1937;M;75001-100000;F;YES;4;0;Graduate Degree;Management;1;2
11321;37.29;8/27/2003 12:00:00 AM;7/8/1938;M;75001-100000;M;YES;5;0;Bachelors;Management;1;2
11322;44.57;9/25/2003 12:00:00 AM;3/15/1938;M;75001-100000;F;YES;5;0;Bachelors;Management;1;2
11323;6074.54;3/13/2002 12:00:00 AM;6/20/1938;S;greater than 100000;M;YES;2;4;Graduate Degree;Management;1;3
11324;5945.23;3/29/2002 12:00:00 AM;5/14/1939;M;75001-100000;M;YES;5;0;Bachelors;Management;1;2
11325;6044.2;3/22/2002 12:00:00 AM;7/2/1939;S;75001-100000;M;YES;5;0;Bachelors;Management;1;2
11326;5948.24;3/18/2002 12:00:00 AM;6/26/1939;M;greater than 100000;M;YES;2;3;Bachelors;Management;1;4
11327;5915.54;3/29/2002 12:00:00 AM;3/4/1940;M;75001-100000;M;YES;5;0;Bachelors;Management;1;2
11328;4718.04;7/9/2003 12:00:00 AM;1/1/1940;M;75001-100000;M;YES;5;0;Bachelors;Management;1;2
11329;5898.26;3/28/2002 12:00:00 AM;7/25/1940;S;75001-100000;M;YES;5;0;Bachelors;Management;1;2
11330;1136.35;8/16/2003 12:00:00 AM;5/13/1940;M;greater than 100000;M;YES;2;4;Graduate Degree;Management;1;1
11331;1329.31;8/11/2003 12:00:00 AM;7/6/1968;M;75001-100000;F;YES;4;4;Partial College;Skilled Manual;1;2
11332;5754.97;4/17/2002 12:00:00 AM;10/4/1962;S;0-25000;F;YES;1;0;Graduate Degree;Manual;1;0
11333;8163.31;9/21/2001 12:00:00 AM;7/10/1962;M;0-25000;F;YES;1;0;Graduate Degree;Clerical;1;0
11334;8154.02;9/4/2001 12:00:00 AM;3/22/1961;M;0-25000;F;YES;1;0;Bachelors;Manual;1;0
11335;5744.25;4/25/2002 12:00:00 AM;6/24/1961;M;0-25000;F;YES;1;0;Bachelors;Manual;1;0
11336;4441.38;3/31/2003 12:00:00 AM;3/12/1962;M;0-25000;M;YES;1;0;Graduate Degree;Clerical;1;0
11337;8162;9/9/2001 12:00:00 AM;9/21/1961;M;0-25000;M;YES;1;0;Bachelors;Manual;1;0
11338;5744.95;4/13/2002 12:00:00 AM;8/10/1961;M;0-25000;M;YES;1;0;Graduate Degree;Clerical;1;0
11339;4379.08;4/10/2003 12:00:00 AM;7/8/1961;S;0-25000;M;YES;1;0;Graduate Degree;Clerical;1;0
11340;4413.06;4/30/2003 12:00:00 AM;4/6/1936;M;0-25000;F;YES;1;0;Graduate Degree;Clerical;1;0
11341;8192;10/12/2001 12:00:00 AM;8/21/1936;M;0-25000;M;YES;1;0;Graduate Degree;Clerical;1;0
11342;48.97;1/13/2004 12:00:00 AM;3/11/1962;M;25001-50000;M;YES;5;0;Graduate Degree;Clerical;1;0
11343;8221.99;10/5/2001 12:00:00 AM;9/13/1958;M;0-25000;M;YES;1;0;Bachelors;Manual;1;0
11344;8119.81;11/13/2001 12:00:00 AM;7/24/1957;M;0-25000;F;YES;1;0;Partial College;Manual;1;0
11345;4404.09;4/25/2003 12:00:00 AM;3/12/1957;S;0-25000;F;YES;1;0;Partial College;Manual;1;0
11346;4503.05;4/4/2003 12:00:00 AM;5/22/1955;S;0-25000;F;YES;2;0;Partial College;Manual;1;1
11347;13.98;9/17/2003 12:00:00 AM;12/23/1955;M;0-25000;M;YES;2;0;Partial College;Manual;1;1
11348;67.97;10/2/2003 12:00:00 AM;9/22/1955;M;0-25000;M;YES;2;0;Partial College;Manual;1;1
11350;38.47;8/9/2003 12:00:00 AM;1/14/1937;M;25001-50000;F;YES;1;0;Graduate Degree;Clerical;1;0
11351;8068.03;12/13/2001 12:00:00 AM;4/6/1939;S;0-25000;F;YES;1;0;Bachelors;Clerical;1;0
11352;13.98;11/2/2003 12:00:00 AM;3/7/1940;M;0-25000;M;YES;2;0;Partial College;Manual;1;1
11353;8078.02;12/13/2001 12:00:00 AM;6/11/1941;S;25001-50000;F;YES;1;0;Bachelors;Clerical;1;0
11354;22.97;6/5/2004 12:00:00 AM;2/23/1942;M;0-25000;F;YES;1;0;Partial College;Manual;1;0
11355;13.98;3/29/2004 12:00:00 AM;12/28/1942;M;25001-50000;M;YES;1;0;Graduate Degree;Clerical;1;0
11356;5069.29;11/10/2001 12:00:00 AM;5/27/1980;S;0-25000;M;NO;0;0;Partial College;Manual;0;1
11357;4943.8;12/19/2001 12:00:00 AM;3/23/1979;S;0-25000;M;NO;0;0;Partial College;Manual;0;1
11358;5034.78;12/29/2001 12:00:00 AM;11/11/1978;S;0-25000;F;NO;0;0;Partial College;Manual;0;1
11359;4960.07;12/14/2001 12:00:00 AM;9/4/1978;S;0-25000;M;NO;0;0;Partial College;Manual;0;1
11360;5025.8;12/28/2001 12:00:00 AM;8/2/1978;S;0-25000;M;NO;0;0;Partial College;Manual;1;1
11361;114.96;4/3/2004 12:00:00 AM;4/28/1977;M;0-25000;F;NO;0;0;High School;Manual;1;2
11362;77.27;9/30/2003 12:00:00 AM;11/11/1977;M;0-25000;M;NO;0;0;High School;Manual;0;2
11363;5035.81;12/9/2001 12:00:00 AM;10/20/1977;S;0-25000;M;NO;0;0;High School;Manual;0;2
11364;4921.82;12/8/2001 12:00:00 AM;9/23/1979;S;0-25000;F;YES;1;1;High School;Manual;0;0
11365;5024.79;12/1/2001 12:00:00 AM;6/9/1979;S;0-25000;F;YES;1;1;High School;Manual;0;0
11366;77.27;12/26/2003 12:00:00 AM;10/25/1979;M;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
11367;86.26;1/8/2004 12:00:00 AM;2/22/1979;M;0-25000;M;NO;0;0;Bachelors;Clerical;1;0
11368;5106.24;12/25/2001 12:00:00 AM;11/25/1978;S;0-25000;M;YES;1;1;High School;Manual;0;0
11369;118.96;1/6/2004 12:00:00 AM;8/4/1978;M;0-25000;F;NO;0;0;Bachelors;Clerical;0;0
11370;79.97;1/14/2004 12:00:00 AM;4/1/1978;M;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
11371;74.98;5/10/2004 12:00:00 AM;5/27/1978;M;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
11372;4965.81;12/8/2001 12:00:00 AM;5/15/1978;S;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
11373;38.47;2/28/2004 12:00:00 AM;9/20/1943;M;25001-50000;F;YES;1;0;Bachelors;Clerical;1;0
11374;68.97;10/17/2003 12:00:00 AM;6/28/1943;S;25001-50000;M;YES;1;0;Bachelors;Clerical;1;0
11375;13.98;4/19/2004 12:00:00 AM;5/9/1943;M;25001-50000;M;YES;1;0;Bachelors;Clerical;1;0
11376;78.48;4/17/2004 12:00:00 AM;6/10/1943;S;25001-50000;M;YES;1;0;Graduate Degree;Clerical;1;0
11377;83.97;9/1/2003 12:00:00 AM;2/23/1961;M;25001-50000;M;YES;4;0;Graduate Degree;Clerical;1;0
11378;4436.39;4/20/2003 12:00:00 AM;5/22/1960;S;0-25000;F;YES;1;1;High School;Manual;0;1
11379;4426.06;4/5/2003 12:00:00 AM;11/18/1959;M;0-25000;M;YES;1;1;High School;Manual;1;1
11380;5837.91;4/13/2002 12:00:00 AM;3/2/1959;S;0-25000;M;YES;2;0;Partial College;Manual;1;1
11381;8161.02;12/13/2001 12:00:00 AM;8/22/1959;M;0-25000;F;YES;2;0;Partial College;Manual;1;1
11382;4344.09;5/7/2003 12:00:00 AM;1/19/1958;M;0-25000;M;YES;2;0;Partial College;Manual;1;1
11384;48.97;2/3/2004 12:00:00 AM;10/16/1960;M;25001-50000;F;YES;3;0;Bachelors;Clerical;1;0
11385;13.98;1/7/2004 12:00:00 AM;8/11/1960;S;25001-50000;M;YES;3;0;Bachelors;Clerical;1;0
11386;68.97;5/5/2004 12:00:00 AM;11/5/1960;M;25001-50000;F;YES;3;0;Bachelors;Clerical;1;0
11387;6958.8;1/26/2002 12:00:00 AM;6/2/1959;S;25001-50000;F;YES;3;0;Graduate Degree;Clerical;1;0
11388;6986.75;1/3/2002 12:00:00 AM;7/24/1959;M;25001-50000;M;YES;3;0;Graduate Degree;Clerical;1;0
11389;68.97;5/20/2004 12:00:00 AM;4/24/1970;S;0-25000;M;YES;1;1;High School;Manual;0;1
11390;48.97;5/10/2004 12:00:00 AM;10/19/1970;S;0-25000;F;YES;1;1;High School;Manual;0;1
11391;33.98;4/28/2004 12:00:00 AM;12/27/1970;S;0-25000;F;YES;2;2;High School;Manual;1;0
11392;28.99;9/30/2003 12:00:00 AM;2/7/1970;S;0-25000;M;YES;2;2;High School;Manual;1;0
11393;13.98;1/17/2004 12:00:00 AM;1/17/1969;S;0-25000;M;YES;2;2;High School;Manual;1;0
11394;8161.97;1/4/2002 12:00:00 AM;10/23/1969;S;0-25000;M;YES;2;2;High School;Manual;1;0
11395;5729.97;5/17/2002 12:00:00 AM;10/18/1970;S;25001-50000;F;NO;0;0;Bachelors;Clerical;1;0
11396;28.99;4/28/2004 12:00:00 AM;10/5/1969;M;0-25000;M;YES;2;2;High School;Manual;0;1
11397;38.47;1/8/2004 12:00:00 AM;6/4/1969;S;0-25000;F;NO;0;0;Partial College;Manual;0;1
11398;8114.04;1/3/2002 12:00:00 AM;9/9/1969;S;25001-50000;M;NO;0;0;Bachelors;Clerical;1;0
11399;13.98;10/15/2003 12:00:00 AM;8/4/1969;S;25001-50000;F;YES;1;0;Bachelors;Clerical;1;0
11400;6967.78;1/15/2002 12:00:00 AM;4/19/1969;S;25001-50000;M;NO;0;0;Graduate Degree;Clerical;1;0
11401;5020.87;5/1/2003 12:00:00 AM;8/26/1969;M;25001-50000;F;NO;0;0;Graduate Degree;Clerical;1;0
11402;5059.33;5/11/2003 12:00:00 AM;11/20/1969;M;25001-50000;F;NO;0;0;Graduate Degree;Clerical;1;0
11403;5033.14;5/1/2003 12:00:00 AM;1/9/1969;S;25001-50000;F;NO;0;0;Graduate Degree;Clerical;1;0
11404;33.98;8/14/2003 12:00:00 AM;1/1/1952;S;0-25000;F;YES;3;0;Partial College;Manual;0;2
11405;53.99;10/2/2003 12:00:00 AM;2/17/1952;S;0-25000;F;YES;3;0;Partial College;Manual;0;2
11406;4415.04;5/8/2003 12:00:00 AM;7/3/1952;M;0-25000;F;YES;2;0;Partial College;Manual;1;1
11407;53.99;12/25/2003 12:00:00 AM;4/2/1952;M;0-25000;M;YES;2;0;Partial College;Manual;1;1
11408;34.47;9/6/2003 12:00:00 AM;5/14/1953;M;0-25000;M;YES;2;1;High School;Manual;0;2
11409;4444.07;5/21/2003 12:00:00 AM;3/5/1968;S;0-25000;F;YES;2;2;High School;Manual;1;1
11410;4464.07;5/17/2003 12:00:00 AM;8/25/1968;M;0-25000;M;YES;1;1;Partial College;Manual;1;0
11411;38.47;2/5/2004 12:00:00 AM;2/12/1954;M;75001-100000;M;YES;3;2;Partial College;Professional;0;1
11412;9879.96;5/8/2002 12:00:00 AM;4/9/1954;S;75001-100000;F;YES;4;2;Partial College;Professional;1;1
11413;7189.75;2/10/2002 12:00:00 AM;4/15/1954;M;75001-100000;F;YES;4;2;Partial College;Professional;0;1
11414;7191.77;2/13/2002 12:00:00 AM;3/18/1954;S;75001-100000;M;YES;4;2;Partial College;Professional;1;1
11415;13.98;2/17/2004 12:00:00 AM;6/5/1944;S;75001-100000;M;YES;5;0;Partial College;Professional;0;2
11416;4928.06;5/11/2003 12:00:00 AM;3/19/1945;M;50001-75000;F;YES;3;1;Partial High School;Skilled Manual;1;4
11417;11248.46;5/8/2003 12:00:00 AM;2/26/1945;M;50001-75000;F;YES;5;1;High School;Professional;1;2
11418;39.98;6/19/2004 12:00:00 AM;2/9/1945;S;75001-100000;M;YES;5;0;Partial College;Professional;0;2
11419;231.75;9/13/2003 12:00:00 AM;2/18/1945;M;greater than 100000;M;YES;3;4;Graduate Degree;Management;1;4
11420;11200.77;5/5/2003 12:00:00 AM;7/12/1946;M;75001-100000;M;YES;2;3;Bachelors;Management;1;4
11421;9780.04;5/6/2002 12:00:00 AM;7/19/1946;M;greater than 100000;F;YES;3;4;Bachelors;Management;1;4
11422;7075.27;2/22/2002 12:00:00 AM;9/1/1946;M;greater than 100000;M;YES;4;4;Bachelors;Management;1;3
11423;9904.97;6/12/2002 12:00:00 AM;11/5/1954;M;75001-100000;F;YES;4;2;Partial College;Professional;0;1
11424;43.98;10/23/2003 12:00:00 AM;12/7/1953;M;75001-100000;F;YES;4;2;Partial College;Professional;1;2
11425;10528.63;5/26/2003 12:00:00 AM;8/6/1954;M;75001-100000;F;YES;4;2;High School;Professional;1;2
11426;34.99;10/11/2003 12:00:00 AM;10/2/1953;M;greater than 100000;M;YES;3;4;Bachelors;Management;1;4
11427;9917.99;6/22/2002 12:00:00 AM;12/18/1953;M;greater than 100000;F;YES;2;5;Partial College;Professional;1;2
11428;9954.26;6/7/2002 12:00:00 AM;8/22/1953;S;greater than 100000;F;YES;2;5;Bachelors;Management;1;2
11429;10468.38;6/17/2003 12:00:00 AM;7/16/1952;M;75001-100000;M;YES;4;1;Partial College;Professional;1;2
11430;84.98;9/20/2003 12:00:00 AM;3/24/1952;M;75001-100000;F;YES;4;1;High School;Professional;1;2
11431;9912.98;6/23/2002 12:00:00 AM;10/27/1952;M;greater than 100000;M;YES;4;5;Partial College;Professional;1;2
11432;9330.2;6/13/2003 12:00:00 AM;9/11/1951;M;75001-100000;F;YES;4;2;High School;Professional;1;2
11433;12909.67;6/5/2003 12:00:00 AM;9/2/1951;M;75001-100000;M;YES;5;2;High School;Professional;0;2
11434;70.46;12/17/2003 12:00:00 AM;5/6/1951;M;greater than 100000;M;YES;5;5;Partial College;Professional;1;4
11436;81.76;11/23/2003 12:00:00 AM;9/18/1950;M;greater than 100000;F;YES;3;5;Partial College;Management;0;4
11437;53.99;6/21/2004 12:00:00 AM;12/17/1949;M;75001-100000;M;YES;4;1;High School;Management;1;3
11438;34.99;8/9/2003 12:00:00 AM;10/14/1949;M;greater than 100000;F;YES;4;5;High School;Management;1;4
11439;12489.17;6/2/2003 12:00:00 AM;5/17/1948;M;75001-100000;F;YES;4;1;High School;Management;0;3
11440;78.48;9/28/2003 12:00:00 AM;9/27/1947;M;75001-100000;M;YES;5;0;Partial High School;Skilled Manual;0;2
11442;34.99;4/1/2004 12:00:00 AM;11/14/1947;M;75001-100000;M;YES;5;0;Partial High School;Skilled Manual;1;2
11443;8235;12/8/2001 12:00:00 AM;5/22/1976;S;50001-75000;F;NO;0;0;Bachelors;Professional;0;4
11444;8136.02;12/2/2001 12:00:00 AM;4/28/1976;M;50001-75000;F;NO;0;0;Bachelors;Professional;1;3
11445;8098.03;12/7/2001 12:00:00 AM;7/21/1974;S;50001-75000;F;NO;0;0;Bachelors;Professional;0;3
11446;8237.01;12/19/2001 12:00:00 AM;8/12/1974;S;50001-75000;F;NO;0;0;Bachelors;Professional;0;3
11447;8078.02;12/29/2001 12:00:00 AM;8/16/1974;M;50001-75000;F;NO;0;0;Bachelors;Professional;1;4
11448;8132.01;12/17/2001 12:00:00 AM;4/28/1975;S;75001-100000;M;NO;0;0;Bachelors;Professional;1;3
11449;8130.32;12/20/2001 12:00:00 AM;2/2/1975;M;75001-100000;M;NO;0;0;Bachelors;Professional;1;3
11450;8173.26;12/30/2001 12:00:00 AM;11/12/1975;S;greater than 100000;M;YES;4;5;High School;Management;1;4
11451;8249.49;1/29/2002 12:00:00 AM;11/9/1974;S;50001-75000;M;NO;0;0;Bachelors;Professional;0;4
11452;8183.04;1/11/2002 12:00:00 AM;11/5/1973;S;75001-100000;F;NO;0;0;Bachelors;Professional;0;3
11453;8176.98;1/15/2002 12:00:00 AM;8/21/1973;S;75001-100000;M;NO;0;0;Bachelors;Professional;0;3
